NIVNOME,TERCODIGO,TERNOME,TERNOMEPADRAO,TERCAPITAL,TERAREA,NIVAMC
AMC 40-00,14AMC4097001,AMC4097 001,AMC4097 001,true,225116.1,true
AMC 60-00,14AMC6097001,AMC6097 001,AMC6097 001,true,225116.1,true
AMC 70-00,14AMC7097001,AMC7097 001,AMC7097 001,true,225116.1,true
AMC 91-00,14AMC9197001,AMC9197 001,AMC9197 001,true,57472.8,true
AMC 91-00,14AMC9197002,AMC9197 002,AMC9197 002,true,89831.5,true
AMC 91-00,14AMC9197003,AMC9197 003,AMC9197 003,true,51702.1,true
Estados,15,Pará,PARA,true,1253164.5,true
Área metropolitana,15 ME 01,Área Metropolitana de Belém - Pará,Área Metropolitana de Belém - Pará,true,1827.6999999999998,true
Estado/RM,15_ME_01,Área Metropolitana de Belém,Área Metropolitana de Belém,true,1827.6999999999998,true
Estado/RM,15_UNME_00,Áreas Não Metropolitanas,Áreas Não Metropolitanas,true,1827.6999999999998,true
Microrregiões,15001,Óbidos,OBIDOS,true,156983.6,true
AMC 20-00,150010,Abaetetuba,ABAETETUBA,true,1613.9,true
AMC 40-00,150010,Abaetetuba,ABAETETUBA,true,1613.9,true
AMC 60-00,150010,Abaetetuba,ABAETETUBA,true,1613.9,true
AMC 91-00,150010,Abaetetuba,ABAETETUBA,true,1613.9,true
AMC 70-00,150010,Abaetetuba,ABAETETUBA,true,1613.9,true
Municípios,1500107,Abaetetuba,ABAETETUBA,true,1613.9,true
Municípios,1500131,Abel Figueiredo,ABEL FIGUEIREDO,true,616.9,true
Microrregiões,15002,Santarém,SANTAREM,true,94196.2,true
AMC 91-00,150020,Acará,ACARA,true,4363.6,true
Municípios,1500206,Acará,ACARA,true,4363.6,true
Microrregiões,15003,Almeirim,ALMEIRIM,true,90788.6,true
AMC 20-00,150030,Afuá,AFUA,true,8410.3,true
AMC 40-00,150030,Afuá,AFUA,true,8410.3,true
AMC 60-00,150030,Afuá,AFUA,true,8410.3,true
AMC 91-00,150030,Afuá,AFUA,true,8410.3,true
AMC 70-00,150030,Afuá,AFUA,true,8410.3,true
Municípios,1500305,Afuá,AFUA,true,8410.3,true
Municípios,1500347,Água Azul do Norte,AGUA AZUL DO NORTE,true,7658.7,true
Microrregiões,15004,Portel,PORTEL,true,45298.5,true
Municípios,1500404,Alenquer,ALENQUER,true,24496.8,true
Microrregiões,15005,Furos de Breves,FUROS DE BREVES,true,30229.4,true
AMC 20-00,150050,Almeirim,ALMEIRIM,true,73287.8,true
AMC 40-00,150050,Almeirim,ALMEIRIM,true,73287.8,true
AMC 60-00,150050,Almeirim,ALMEIRIM,true,73287.8,true
AMC 70-00,150050,Almeirim,ALMEIRIM,true,73287.8,true
AMC 91-00,150050,Almeirim,ALMEIRIM,true,73287.8,true
Municípios,1500503,Almeirim,ALMEIRIM,true,73287.8,true
Microrregiões,15006,Arari,ARARI,true,29079,true
Municípios,1500602,Altamira,ALTAMIRA,true,161445.9,true
Microrregiões,15007,Belém,BELEM,true,3143.8999999999996,true
AMC 20-00,150070,Anajás,ANAJAS,true,7022.2,true
AMC 40-00,150070,Anajás,ANAJAS,true,7022.2,true
AMC 60-00,150070,Anajás,ANAJAS,true,7022.2,true
AMC 91-00,150070,Anajás,ANAJAS,true,7022.2,true
AMC 70-00,150070,Anajás,ANAJAS,true,7022.2,true
Municípios,1500701,Anajás,ANAJAS,true,7022.2,true
Microrregiões,15008,Castanhal,CASTANHAL,true,3762.4,true
AMC 70-00,150080,Ananindeua,ANANINDEUA,true,191.4,true
AMC 91-00,150080,Ananindeua,ANANINDEUA,true,191.4,true
Municípios,1500800,Ananindeua,ANANINDEUA,true,191.4,true
Municípios,1500859,Anapu,ANAPU,true,11951.7,true
Microrregiões,15009,Salgado,SALGADO,true,5812.7,true
AMC 91-00,150090,Augusto Corrêa,AUGUSTO CORREA,true,889.2,true
AMC 70-00,150090,Augusto Corrêa,AUGUSTO CORREA,true,889.2,true
Municípios,1500909,Augusto Corrêa,AUGUSTO CORREA,true,889.2,true
Municípios,1500958,Aurora do Pará,AURORA DO PARA,true,1824,true
Mesorregiões,1501,Baixo Amazonas,BAIXO AMAZONAS,true,341968.4,true
Microrregiões,15010,Bragantina,BRAGANTINA,true,8703.300000000001,true
AMC 91-00,150100,Aveiro,AVEIRO,true,17157.9,true
Municípios,1501006,Aveiro,AVEIRO,true,17157.9,true
Microrregiões,15011,Cametá,CAMETA,true,16144.600000000002,true
AMC 91-00,150110,Bagre,BAGRE,true,4417.6,true
AMC 70-00,150110,Bagre,BAGRE,true,4417.6,true
Municípios,1501105,Bagre,BAGRE,true,4417.6,true
Microrregiões,15012,Tomé-Açu,TOME-ACU,true,24453.3,true
AMC 60-00,150120,Baião,BAIAO,true,3202.3,true
AMC 70-00,150120,Baião,BAIAO,true,3202.3,true
AMC 91-00,150120,Baião,BAIAO,true,3202.3,true
Municípios,1501204,Baião,BAIAO,true,3202.3,true
Municípios,1501253,Bannach,BANNACH,true,2969.3,true
Microrregiões,15013,Guamá,GUAMA,true,28439.6,true
AMC 60-00,150130,Barcarena,BARCARENA,true,1316.2,true
AMC 91-00,150130,Barcarena,BARCARENA,true,1316.2,true
AMC 70-00,150130,Barcarena,BARCARENA,true,1316.2,true
Municípios,1501303,Barcarena,BARCARENA,true,1316.2,true
Microrregiões,15014,Itaituba,ITAITUBA,true,190427.1,true
AMC 60-00,150140,Belém,BELEM,true,1070.1,true
AMC 70-00,150140,Belém,BELEM,true,1070.1,true
AMC 91-00,150140,Belém,BELEM,true,1070.1,true
Municípios,1501402,Belém,BELEM,true,1070.1,true
Municípios,1501451,Belterra,BELTERRA,true,2640.6,true
Microrregiões,15015,Altamira,ALTAMIRA,true,227144.30000000002,true
Municípios,1501501,Benevides,BENEVIDES,true,177.7,true
Municípios,1501576,Bom Jesus do Tocantins,BOM JESUS DO TOCANTINS,true,2828.5,true
Microrregiões,15016,Tucuruí,TUCURUI,true,33087.8,true
AMC 91-00,150160,Bonito,BONITO,true,564.8,true
AMC 70-00,150160,Bonito,BONITO,true,564.8,true
Municípios,1501600,Bonito,BONITO,true,564.8,true
Microrregiões,15017,Paragominas,PARAGOMINAS,true,48478.1,true
Municípios,1501709,Bragança,BRAGANCA,true,2344.1,true
Municípios,1501725,Brasil Novo,BRASIL NOVO,true,6396.6,true
Municípios,1501758,Brejo Grande do Araguaia,BREJO GRANDE DO ARAGUAIA,true,1162.3,true
Municípios,1501782,Breu Branco,BREU BRANCO,true,3989,true
Microrregiões,15018,São Félix do Xingu,SAO FELIX DO XINGU,true,121141.40000000001,true
AMC 20-00,150180,Breves,BREVES,true,9600.3,true
AMC 40-00,150180,Breves,BREVES,true,9600.3,true
AMC 60-00,150180,Breves,BREVES,true,9600.3,true
AMC 70-00,150180,Breves,BREVES,true,9600.3,true
AMC 91-00,150180,Breves,BREVES,true,9600.3,true
Municípios,1501808,Breves,BREVES,true,9600.3,true
Microrregiões,15019,Parauapebas,PARAUAPEBAS,true,23156,true
AMC 91-00,150190,Bujaru,BUJARU,true,999,true
Municípios,1501907,Bujaru,BUJARU,true,999,true
Municípios,1501956,Cachoeira do Piriá,CACHOEIRA DO PIRIA,true,2410.8,true
Mesorregiões,1502,Marajó,MARAJO,true,104606.89999999998,true
Microrregiões,15020,Marabá,MARABA,true,20008.6,true
AMC 20-00,150200,Cachoeira do Arari,CACHOEIRA DO ARARI,true,3116,true
AMC 40-00,150200,Cachoeira do Arari,CACHOEIRA DO ARARI,true,3116,true
AMC 60-00,150200,Cachoeira do Arari,CACHOEIRA DO ARARI,true,3116,true
AMC 91-00,150200,Cachoeira do Arari,CACHOEIRA DO ARARI,true,3116,true
AMC 70-00,150200,Cachoeira do Arari,CACHOEIRA DO ARARI,true,3116,true
Municípios,1502004,Cachoeira do Arari,CACHOEIRA DO ARARI,true,3116,true
Microrregiões,15021,Redenção,REDENCAO,true,21360.9,true
AMC 70-00,150210,Cametá,CAMETA,true,3122,true
AMC 91-00,150210,Cametá,CAMETA,true,3122,true
Municípios,1502103,Cametá,CAMETA,true,3122,true
Municípios,1502152,Canaã dos Carajás,CANAA DOS CARAJAS,true,3161.5,true
Microrregiões,15022,Conceição do Araguaia,CONCEICAO DO ARAGUAIA,true,31325.2,true
AMC 91-00,150220,Capanema,CAPANEMA,true,613.4,true
AMC 70-00,150220,Capanema,CAPANEMA,true,613.4,true
Municípios,1502202,Capanema,CAPANEMA,true,613.4,true
AMC 70-00,150230,Capitão Poço,CAPITAO POCO,true,2727,true
AMC 91-00,150230,Capitão Poço,CAPITAO POCO,true,2727,true
Municípios,1502301,Capitão Poço,CAPITAO POCO,true,2727,true
AMC 60-00,150240,Castanhal,CASTANHAL,true,1029.4,true
AMC 91-00,150240,Castanhal,CASTANHAL,true,1029.4,true
AMC 70-00,150240,Castanhal,CASTANHAL,true,1029.4,true
Municípios,1502400,Castanhal,CASTANHAL,true,1029.4,true
AMC 70-00,150250,Chaves,CHAVES,true,13143.9,true
AMC 91-00,150250,Chaves,CHAVES,true,13143.9,true
Municípios,1502509,Chaves,CHAVES,true,13143.9,true
AMC 91-00,150260,Colares,COLARES,true,612.5,true
AMC 70-00,150260,Colares,COLARES,true,612.5,true
Municípios,1502608,Colares,COLARES,true,612.5,true
Municípios,1502707,Conceição do Araguaia,CONCEICAO DO ARAGUAIA,true,5853.9,true
AMC 91-00,150275,Concórdia do Pará,CONCORDIA DO PARA,true,710.7,true
Municípios,1502756,Concórdia do Pará,CONCORDIA DO PARA,true,710.7,true
Municípios,1502764,Cumaru do Norte,CUMARU DO NORTE,true,17156.7,true
Municípios,1502772,Curionópolis,CURIONOPOLIS,true,2289.1,true
AMC 60-00,150280,Curralinho,CURRALINHO,true,3620.2,true
AMC 20-00,150280,Curralinho,CURRALINHO,true,3620.2,true
AMC 40-00,150280,Curralinho,CURRALINHO,true,3620.2,true
AMC 91-00,150280,Curralinho,CURRALINHO,true,3620.2,true
AMC 70-00,150280,Curralinho,CURRALINHO,true,3620.2,true
Municípios,1502806,Curralinho,CURRALINHO,true,3620.2,true
Municípios,1502855,Curuá,CURUA,true,1480.2,true
Municípios,1502905,Curuçá,CURUCA,true,676.3,true
AMC 91-00,150293,Dom Eliseu,DOM ELISEU,true,5297.4,true
Municípios,1502939,Dom Eliseu,DOM ELISEU,true,5297.4,true
Municípios,1502954,Eldorado dos Carajás,ELDORADO DOS CARAJAS,true,2969.5,true
Mesorregiões,1503,Metropolitana de Belém,METROPOLITANA DE BELEM,true,6906.299999999998,true
Municípios,1503002,Faro,FARO,true,11820.3,true
Municípios,1503044,Floresta do Araguaia,FLORESTA DO ARAGUAIA,true,3458.7,true
AMC 91-00,150307,Garrafão do Norte,GARRAFAO DO NORTE,true,1799.2,true
Municípios,1503077,Garrafão do Norte,GARRAFAO DO NORTE,true,1799.2,true
Municípios,1503093,Goianésia do Pará,GOIANESIA DO PARA,true,6958.8,true
AMC 20-00,150310,Gurupá,GURUPA,true,8578.2,true
AMC 40-00,150310,Gurupá,GURUPA,true,8578.2,true
AMC 60-00,150310,Gurupá,GURUPA,true,8578.2,true
AMC 91-00,150310,Gurupá,GURUPA,true,8578.2,true
AMC 1872-00,150310,Gurupá,GURUPA,true,8578.2,true
AMC 70-00,150310,Gurupá,GURUPA,true,8578.2,true
Municípios,1503101,Gurupá,GURUPA,true,8578.2,true
AMC 70-00,150320,Igarapé-Açu,IGARAPE-ACU,true,800.3,true
AMC 91-00,150320,Igarapé-Açu,IGARAPE-ACU,true,800.3,true
Municípios,1503200,Igarapé-Açu,IGARAPE-ACU,true,800.3,true
AMC 60-00,150330,Igarapé-Miri,IGARAPE-MIRI,true,2009.7,true
AMC 40-00,150330,Igarapé-Miri,IGARAPE-MIRI,true,2009.7,true
AMC 20-00,150330,Igarapé-Miri,IGARAPE-MIRI,true,2009.7,true
AMC 91-00,150330,Igarapé-Miri,IGARAPE-MIRI,true,2009.7,true
AMC 70-00,150330,Igarapé-Miri,IGARAPE-MIRI,true,2009.7,true
Municípios,1503309,Igarapé-Miri,IGARAPE-MIRI,true,2009.7,true
AMC 60-00,150340,Inhangapi,INHANGAPI,true,473.2,true
AMC 70-00,150340,Inhangapi,INHANGAPI,true,473.2,true
AMC 91-00,150340,Inhangapi,INHANGAPI,true,473.2,true
Municípios,1503408,Inhangapi,INHANGAPI,true,473.2,true
Municípios,1503457,Ipixuna do Pará,IPIXUNA DO PARA,true,5285.2,true
AMC 91-00,150350,Irituia,IRITUIA,true,1384.2,true
Municípios,1503507,Irituia,IRITUIA,true,1384.2,true
Municípios,1503606,Itaituba,ITAITUBA,true,62380.8,true
Municípios,1503705,Itupiranga,ITUPIRANGA,true,7914.6,true
Municípios,1503754,Jacareacanga,JACAREACANGA,true,53531.5,true
Municípios,1503804,Jacundá,JACUNDA,true,2014.8,true
AMC 91-00,150390,Juruti,JURUTI,true,8342.8,true
AMC 70-00,150390,Juruti,JURUTI,true,8342.8,true
Municípios,1503903,Juruti,JURUTI,true,8342.8,true
Mesorregiões,1504,Nordeste Paraense,NORDESTE PARAENSE,true,83553.49999999999,true
AMC 70-00,150400,Limoeiro do Ajuru,LIMOEIRO DO AJURU,true,1404.5,true
AMC 91-00,150400,Limoeiro do Ajuru,LIMOEIRO DO AJURU,true,1404.5,true
Municípios,1504000,Limoeiro do Ajuru,LIMOEIRO DO AJURU,true,1404.5,true
AMC 91-00,150405,Mãe do Rio,MAE DO RIO,true,471.1,true
Municípios,1504059,Mãe do Rio,MAE DO RIO,true,471.1,true
AMC 91-00,150410,Magalhães Barata,MAGALHAES BARATA,true,328,true
AMC 70-00,150410,Magalhães Barata,MAGALHAES BARATA,true,328,true
Municípios,1504109,Magalhães Barata,MAGALHAES BARATA,true,328,true
AMC 91-00,150420,Marabá,MARABA,true,15157.9,true
Municípios,1504208,Marabá,MARABA,true,15157.9,true
AMC 91-00,150430,Maracanã,MARACANA,true,777.3,true
AMC 70-00,150430,Maracanã,MARACANA,true,777.3,true
Municípios,1504307,Maracanã,MARACANA,true,777.3,true
AMC 70-00,150440,Marapanim,MARAPANIM,true,799.2,true
AMC 91-00,150440,Marapanim,MARAPANIM,true,799.2,true
Municípios,1504406,Marapanim,MARAPANIM,true,799.2,true
Municípios,1504422,Marituba,MARITUBA,true,109.1,true
Municípios,1504455,Medicilândia,MEDICILANDIA,true,8309.4,true
AMC 91-00,150450,Melgaço,MELGACO,true,6804.6,true
AMC 70-00,150450,Melgaço,MELGACO,true,6804.6,true
Municípios,1504505,Melgaço,MELGACO,true,6804.6,true
AMC 20-00,150460,Mocajuba,MOCAJUBA,true,860.4,true
AMC 40-00,150460,Mocajuba,MOCAJUBA,true,860.4,true
AMC 60-00,150460,Mocajuba,MOCAJUBA,true,860.4,true
AMC 70-00,150460,Mocajuba,MOCAJUBA,true,860.4,true
AMC 91-00,150460,Mocajuba,MOCAJUBA,true,860.4,true
Municípios,1504604,Mocajuba,MOCAJUBA,true,860.4,true
Municípios,1504703,Moju,MOJU,true,9724.3,true
Municípios,1504752,Mojuí dos Campos,MOJUI DOS CAMPOS,true,9724.3,true
AMC 20-00,150480,Monte Alegre,MONTE ALEGRE,true,20066.3,true
AMC 40-00,150480,Monte Alegre,MONTE ALEGRE,true,20066.3,true
AMC 60-00,150480,Monte Alegre,MONTE ALEGRE,true,20066.3,true
AMC 91-00,150480,Monte Alegre,MONTE ALEGRE,true,20066.3,true
AMC 70-00,150480,Monte Alegre,MONTE ALEGRE,true,20066.3,true
Municípios,1504802,Monte Alegre,MONTE ALEGRE,true,20066.3,true
AMC 60-00,150490,Muaná,MUANA,true,3782.4,true
AMC 70-00,150490,Muaná,MUANA,true,3782.4,true
AMC 91-00,150490,Muaná,MUANA,true,3782.4,true
Municípios,1504901,Muaná,MUANA,true,3782.4,true
Municípios,1504950,Nova Esperança do Piriá,NOVA ESPERANCA DO PIRIA,true,2889.7,true
Municípios,1504976,Nova Ipixuna,NOVA IPIXUNA,true,1609.8,true
Mesorregiões,1505,Sudoeste Paraense,SUDOESTE PARAENSE,true,417571.39999999997,true
AMC 91-00,150500,Nova Timboteua,NOVA TIMBOTEUA,true,492.1,true
AMC 70-00,150500,Nova Timboteua,NOVA TIMBOTEUA,true,492.1,true
Municípios,1505007,Nova Timboteua,NOVA TIMBOTEUA,true,492.1,true
Municípios,1505031,Novo Progresso,NOVO PROGRESSO,true,38322,true
Municípios,1505064,Novo Repartimento,NOVO REPARTIMENTO,true,15464.1,true
AMC 40-00,150510,Óbidos,OBIDOS,true,26825.5,true
AMC 60-00,150510,Óbidos,OBIDOS,true,26825.5,true
AMC 70-00,150510,Óbidos,OBIDOS,true,26825.5,true
AMC 91-00,150510,Óbidos,OBIDOS,true,26825.5,true
Municípios,1505106,Óbidos,OBIDOS,true,26825.5,true
AMC 91-00,150520,Oeiras do Pará,OEIRAS DO PARA,true,3931.8,true
AMC 70-00,150520,Oeiras do Pará,OEIRAS DO PARA,true,3931.8,true
Municípios,1505205,Oeiras do Pará,OEIRAS DO PARA,true,3931.8,true
Municípios,1505304,Oriximiná,ORIXIMINA,true,108086,true
Municípios,1505403,Ourém,OUREM,true,602.5,true
Municípios,1505437,Ourilândia do Norte,OURILANDIA DO NORTE,true,13884.8,true
Municípios,1505486,Pacajá,PACAJA,true,11884.5,true
Municípios,1505494,Palestina do Pará,PALESTINA DO PARA,true,988.2,true
Municípios,1505502,Paragominas,PARAGOMINAS,true,19395.6,true
Municípios,1505536,Parauapebas,PARAUAPEBAS,true,7077.2,true
Municípios,1505551,Pau D'Arco,PAU D'ARCO,true,1678.6,true
AMC 70-00,150560,Peixe-Boi,PEIXE-BOI,true,452.3,true
AMC 91-00,150560,Peixe-Boi,PEIXE-BOI,true,452.3,true
Municípios,1505601,Peixe-Boi,PEIXE-BOI,true,452.3,true
Municípios,1505635,Piçarra,PICARRA,true,3326.7,true
Municípios,1505650,Placas,PLACAS,true,7194.1,true
AMC 91-00,150570,Ponta de Pedras,PONTA DE PEDRAS,true,3380.3,true
AMC 70-00,150570,Ponta de Pedras,PONTA DE PEDRAS,true,3380.3,true
Municípios,1505700,Ponta de Pedras,PONTA DE PEDRAS,true,3380.3,true
AMC 91-00,150580,Portel,PORTEL,true,25498.1,true
Municípios,1505809,Portel,PORTEL,true,25498.1,true
Municípios,1505908,Porto de Moz,PORTO DE MOZ,true,17500.8,true
Mesorregiões,1506,Sudeste Paraense,SUDESTE PARAENSE,true,298558.0000000001,true
AMC 91-00,150600,Prainha,PRAINHA,true,13895.7,true
Municípios,1506005,Prainha,PRAINHA,true,13895.7,true
Municípios,1506104,Primavera,PRIMAVERA,true,287.1,true
Municípios,1506112,Quatipuru,QUATIPURU,true,321.7,true
Municípios,1506138,Redenção,REDENCAO,true,3839.9,true
AMC 91-00,150616,Rio Maria,RIO MARIA,true,4132.3,true
Municípios,1506161,Rio Maria,RIO MARIA,true,4132.3,true
Municípios,1506187,Rondon do Pará,RONDON DO PARA,true,8277.3,true
AMC 91-00,150619,Rurópolis,RUROPOLIS,true,6991.3,true
Municípios,1506195,Rurópolis,RUROPOLIS,true,6991.3,true
AMC 91-00,150620,Salinópolis,SALINOPOLIS,true,218.8,true
AMC 70-00,150620,Salinópolis,SALINOPOLIS,true,218.8,true
Municípios,1506203,Salinópolis,SALINOPOLIS,true,218.8,true
AMC 70-00,150630,Salvaterra,SALVATERRA,true,1048.2,true
AMC 91-00,150630,Salvaterra,SALVATERRA,true,1048.2,true
Municípios,1506302,Salvaterra,SALVATERRA,true,1048.2,true
Municípios,1506351,Santa Bárbara do Pará,SANTA BARBARA DO PARA,true,279.4,true
AMC 91-00,150640,Santa Cruz do Arari,SANTA CRUZ DO ARARI,true,1079.5,true
AMC 70-00,150640,Santa Cruz do Arari,SANTA CRUZ DO ARARI,true,1079.5,true
Municípios,1506401,Santa Cruz do Arari,SANTA CRUZ DO ARARI,true,1079.5,true
AMC 70-00,150650,Santa Isabel do Pará,SANTA ISABEL DO PARA,true,720.9,true
AMC 91-00,150650,Santa Isabel do Pará,SANTA ISABEL DO PARA,true,720.9,true
Municípios,1506500,Santa Isabel do Pará,SANTA ISABEL DO PARA,true,720.9,true
Municípios,1506559,Santa Luzia do Pará,SANTA LUZIA DO PARA,true,1278.3,true
AMC 91-00,150658,Santa Maria das Barreiras,SANTA MARIA DAS BARREIRAS,true,10373.4,true
Municípios,1506583,Santa Maria das Barreiras,SANTA MARIA DAS BARREIRAS,true,10373.4,true
AMC 91-00,150660,Santa Maria do Pará,SANTA MARIA DO PARA,true,459.8,true
AMC 70-00,150660,Santa Maria do Pará,SANTA MARIA DO PARA,true,459.8,true
Municípios,1506609,Santa Maria do Pará,SANTA MARIA DO PARA,true,459.8,true
AMC 91-00,150670,Santana do Araguaia,SANTANA DO ARAGUAIA,true,11639.2,true
Municípios,1506708,Santana do Araguaia,SANTANA DO ARAGUAIA,true,11639.2,true
Municípios,1506807,Santarém,SANTAREM,true,24422.5,true
AMC 91-00,150690,Santarém Novo,SANTAREM NOVO,true,230.5,true
AMC 70-00,150690,Santarém Novo,SANTAREM NOVO,true,230.5,true
Municípios,1506906,Santarém Novo,SANTAREM NOVO,true,230.5,true
AMC 70-00,150700,Santo Antônio do Tauá,SANTO ANTONIO DO TAUA,true,539.9,true
AMC 91-00,150700,Santo Antônio do Tauá,SANTO ANTONIO DO TAUA,true,539.9,true
Municípios,1507003,Santo Antônio do Tauá,SANTO ANTONIO DO TAUA,true,539.9,true
Municípios,1507102,São Caetano de Odivelas,SAO CAETANO DE ODIVELAS,true,727.3,true
Municípios,1507151,São Domingos do Araguaia,SAO DOMINGOS DO ARAGUAIA,true,1398.5,true
Municípios,1507201,São Domingos do Capim,SAO DOMINGOS DO CAPIM,true,1691.9,true
AMC 91-00,150730,São Félix do Xingu,SAO FELIX DO XINGU,true,84607.3,true
Municípios,1507300,São Félix do Xingu,SAO FELIX DO XINGU,true,84607.3,true
AMC 60-00,150740,São Francisco do Pará,SAO FRANCISCO DO PARA,true,476.1,true
AMC 91-00,150740,São Francisco do Pará,SAO FRANCISCO DO PARA,true,476.1,true
AMC 70-00,150740,São Francisco do Pará,SAO FRANCISCO DO PARA,true,476.1,true
Municípios,1507409,São Francisco do Pará,SAO FRANCISCO DO PARA,true,476.1,true
Municípios,1507458,São Geraldo do Araguaia,SAO GERALDO DO ARAGUAIA,true,3283.7,true
Municípios,1507466,São João da Ponta,SAO JOAO DA PONTA,true,196.9,true
AMC 91-00,150747,São João de Pirabas,SAO JOAO DE PIRABAS,true,709.4,true
Municípios,1507474,São João de Pirabas,SAO JOAO DE PIRABAS,true,709.4,true
Municípios,1507508,São João do Araguaia,SAO JOAO DO ARAGUAIA,true,1301.7,true
AMC 91-00,150760,São Miguel do Guamá,SAO MIGUEL DO GUAMA,true,1094.8,true
AMC 70-00,150760,São Miguel do Guamá,SAO MIGUEL DO GUAMA,true,1094.8,true
Municípios,1507607,São Miguel do Guamá,SAO MIGUEL DO GUAMA,true,1094.8,true
AMC 60-00,150770,São Sebastião da Boa Vista,SAO SEBASTIAO DA BOA VISTA,true,1576.4,true
AMC 70-00,150770,São Sebastião da Boa Vista,SAO SEBASTIAO DA BOA VISTA,true,1576.4,true
AMC 91-00,150770,São Sebastião da Boa Vista,SAO SEBASTIAO DA BOA VISTA,true,1576.4,true
Municípios,1507706,São Sebastião da Boa Vista,SAO SEBASTIAO DA BOA VISTA,true,1576.4,true
Municípios,1507755,Sapucaia,SAPUCAIA,true,1303.8,true
Municípios,1507805,Senador José Porfírio,SENADOR JOSE PORFIRIO,true,13345.6,true
AMC 91-00,150790,Soure,SOURE,true,3528.7,true
AMC 70-00,150790,Soure,SOURE,true,3528.7,true
Municípios,1507904,Soure,SOURE,true,3528.7,true
AMC 91-00,150795,Tailândia,TAILANDIA,true,4475.5,true
Municípios,1507953,Tailândia,TAILANDIA,true,4475.5,true
Municípios,1507961,Terra Alta,TERRA ALTA,true,207.4,true
Municípios,1507979,Terra Santa,TERRA SANTA,true,1909,true
AMC 60-00,150800,Tomé-Açu,TOME-ACU,true,5179.2,true
AMC 91-00,150800,Tomé-Açu,TOME-ACU,true,5179.2,true
AMC 70-00,150800,Tomé-Açu,TOME-ACU,true,5179.2,true
Municípios,1508001,Tomé-Açu,TOME-ACU,true,5179.2,true
Municípios,1508035,Tracuateua,TRACUATEUA,true,771.9,true
Municípios,1508050,Trairão,TRAIRAO,true,12043.6,true
AMC 91-00,150808,Tucumã,TUCUMA,true,2523.3,true
Municípios,1508084,Tucumã,TUCUMA,true,2523.3,true
Municípios,1508100,Tucuruí,TUCURUI,true,2095.5,true
Municípios,1508126,Ulianópolis,ULIANOPOLIS,true,5103.6,true
AMC 91-00,150815,Uruará,URUARA,true,10839,true
